order_id,order_date,customer_Name,city,region,product,category,quantity,unit_Price,discount_Percent,total_sales,profit,payment_method,sales_channel,sales_rep
ORD01462,03-12-2024,Natalie Thompson,Albuquerque,North,Headphones,Accessories,4,1133,0,4532,1311.96,Net Banking,Retail Store,Tiffany Thompson
ORD01463,06-12-2025,Brandi Day,Philadelphia,West,Monitor,Electronics,5,1452,10,6534,1733.9,UPI,Retail Store,Laurie Pearson
ORD01464,18-06-2025,Juan Luna,Seattle,South,Smartwatch,Wearables,1,623,5,591.85,204.28,UPI,Retail Store,Ryan Whitaker Jr.
ORD01465,11-10-2025,Daniel Griffith,Mobile,West,Printer,Office Equipment,5,698,20,2792,606.6,UPI,Online,Jacob Shields
ORD01466,20-09-2024,James Hamilton,Reno,North,Keyboard,Accessories,3,1247,15,3179.85,526.77,Debit Card,Retail Store,Justin Wilson
ORD01467,07-01-2025,Mrs. Alexis Brown,Los Angeles,West,Keyboard,Accessories,10,99,10,891,168,Net Banking,Online,Travis Reynolds
ORD01468,17-11-2024,John Ward,San Diego,West,Tablet,Electronics,3,2454,20,5889.6,877.29,Net Banking,Online,Rebecca Reed
ORD01469,23-01-2025,Heidi Carroll,Baton Rouge,North,Camera,Electronics,8,768,15,5222.4,1821.36,UPI,Online,Kevin Jackson
ORD01470,11-10-2024,Peter Cross,San Francisco,North,Printer,Office Equipment,4,968,5,3678.4,959.64,Debit Card,Retail Store,Joshua Martin
ORD01471,20-06-2025,Natalie Anderson,Jackson,South,Headphones,Accessories,8,2382,0,19056,4296.48,UPI,Online,Jeffrey Knox
ORD01472,09-03-2024,Alisha Hill,Akron,North,Smartphone,Electronics,2,1399,20,2238.4,509.6,Credit Card,Retail Store,Robert Elliott
ORD01473,19-09-2024,Holly Kim,Knoxville,South,Smartwatch,Wearables,9,1065,5,9105.75,1923.57,Debit Card,Online,Eric Wang
ORD01474,29-09-2024,Bradley Taylor,San Jose,North,Headphones,Accessories,3,214,20,513.6,71.91,Debit Card,Online,Misty Zamora
ORD01475,31-07-2024,Julie Wilkinson,Miami,West,Keyboard,Accessories,9,1290,0,11610,4563.9,Net Banking,Online,Jason Smith
ORD01476,20-07-2024,Diana Smith,Toledo,West,Camera,Electronics,1,1356,0,1356,448.06,Credit Card,Retail Store,Leroy Rivera
ORD01477,,Veronica Velasquez,Akron,East,Monitor,Electronics,2,2271,20,3633.6,456.14,Cash,Online,Robert Ramos
ORD01478,20-10-2025,Sherry Kramer,Sacramento,West,Smartwatch,Wearables,7,506,15,3010.7,890.12,Credit Card,Retail Store,Amanda Tucker
ORD01479,08-10-2025,Courtney Sullivan,Dayton,West,Smartphone,Electronics,10,1158,15,9843,2962.9,Cash,Retail Store,Tina Diaz
ORD01480,15-12-2024,Darius Kelley,Green Bay,East,Printer,Office Equipment,5,2229,5,10587.75,3691,Net Banking,Online,Edward Lee
ORD01481,05-06-2025,Kimberly Macdonald,Atlanta,South,Keyboard,Accessories,8,76,10,547.2,141.28,Debit Card,Online,Michael Vincent
ORD01482,16-12-2024,Ryan Dixon,Sioux Falls,South,Smartphone,Electronics,5,437,15,1857.25,307.05,Debit Card,Online,Austin Morgan
ORD01483,08-11-2024,Lindsay Johnson,Chattanooga,West,Monitor,Electronics,4,1308,20,4185.6,889.4,Credit Card,Retail Store,Jessica Mclaughlin
ORD01484,27-11-2024,Andrew Hays,Corpus Christi,West,Smartwatch,Wearables,4,2388,5,9074.4,3447.36,Debit Card,Online,Autumn Collins
ORD01485,30-04-2025,Jason Anderson,Fargo,West,Smartwatch,Wearables,3,1383,20,3319.2,359.43,UPI,Online,William Anderson
ORD01486,28-05-2024,Zachary Mcbride,Lubbock,East,Printer,Office Equipment,8,1293,10,9309.6,2828.48,UPI,Retail Store,Alisha Howell
ORD01487,03-03-2025,Bridget Weeks,Houston,West,Printer,Office Equipment,7,2357,15,14024.15,4926.32,Credit Card,Retail Store,Stephen Myers
ORD01488,20-01-2024,John Jensen,Chicago,South,Tablet,Electronics,3,1921,10,5186.7,837.75,Debit Card,Retail Store,Christine Lynch
ORD01489,13-03-2025,Ronald Jenkins,Orlando,East,Printer,Office Equipment,6,146,10,788.4,133.38,Cash,Online,Gabriela Miller
ORD01490,07-10-2024,Ryan Hughes,Seattle,South,Monitor,Electronics,10,2110,15,17935,5766.4,Debit Card,Retail Store,Jennifer Howell
ORD01491,06-11-2025,Brandon Castro,Portland,West,Headphones,Accessories,10,1974,0,19740,6958,Debit Card,Retail Store,Susan Flores
ORD01492,13-04-2024,Cynthia Meyer,Detroit,East,Smartwatch,Wearables,10,1586,0,15860,6914.5,UPI,Retail Store,Joseph Gillespie
ORD01493,17-05-2024,Rachael Wright,Minneapolis,North,Headphones,Accessories,5,504,15,2142,201.05,UPI,Retail Store,Nancy Brown
ORD01494,10-08-2025,Lisa Wise,Las Vegas,North,Keyboard,Accessories,3,2465,10,6655.5,2218.5,Net Banking,Online,Amy Moore
ORD01495,24-07-2025,Emily Bentley,Phoenix,East,Tablet,Electronics,10,2288,10,20592,4970.5,Credit Card,Online,Ashley Burns
ORD01496,07-08-2024,Robert Phelps,Milwaukee,West,Mouse,Accessories,6,1529,15,7797.9,2329.86,Debit Card,Retail Store,Donald Pope
ORD01497,18-09-2024,Joshua Wallace,Phoenix,North,Tablet,Electronics,6,865,10,4671,1033.32,Debit Card,Online,Erin Ibarra
ORD01498,19-02-2024,Jillian Moore,Dallas,North,Smartphone,Electronics,7,1673,15,9954.35,1078.35,Cash,Retail Store,Amy Evans
ORD01499,31-05-2025,Keith Jennings,Cleveland,East,Laptop,Electronics,10,1840,0,18400,4263.8,Cash,Retail Store,Anthony Harrington
ORD01500,18-03-2024,Matthew Johnson,Phoenix,North,Printer,Office Equipment,10,1417,0,14170,4373.9,Cash,Online,Sarah Rowe
ORD01501,16-09-2025,Leslie Conner,Austin,South,Camera,Electronics,2,2400,15,4080,659.8,Credit Card,Retail Store,Matthew Griffin
ORD01502,28-10-2025,Alyssa Wheeler,Richmond,South,Printer,Office Equipment,8,1898,5,14424.8,4819.28,Cash,Retail Store,Daniel Sanchez
ORD01503,15-02-2025,Dr. Alyssa Owens,Tucson,North,Headphones,Accessories,9,1821,0,16389,5020.2,Cash,Retail Store,Ashlee Mcgee
ORD01504,13-03-2025,Andrew Wright,Los Angeles,South,Laptop,Electronics,1,972,10,874.8,303.63,Cash,Retail Store,Ernest Henry
ORD01505,29-12-2024,Mary Meza,San Antonio,South,Camera,Electronics,8,870,20,5568,185.76,Debit Card,Online,Amber Patton
ORD01506,27-01-2024,Anthony Miller,Fort Worth,North,Monitor,Electronics,5,793,0,3965,1255.5,Debit Card,Retail Store,Julie Mckinney
ORD01507,04-11-2025,Carrie Farmer,Tampa,East,Mouse,Accessories,6,1341,5,7643.7,2798.4,Debit Card,Retail Store,Misty Hunter
ORD01508,28-01-2024,Courtney Phillips,Spokane,West,Printer,Office Equipment,4,939,10,3380.4,1185.68,Credit Card,Retail Store,Jessica Matthews
ORD01509,20-02-2024,Tammy Giles,Pittsburgh,West,Laptop,Electronics,8,904,15,6147.2,1361.76,Debit Card,Online,Miguel Martinez
ORD01510,28-06-2024,Todd Rhodes,New Orleans,North,Smartphone,Electronics,10,560,0,5600,1810.6,Debit Card,Online,Wesley Brooks
ORD01511,01-03-2025,Kimberly Wright,Spokane,North,Mouse,Accessories,8,1517,10,10922.4,3668.16,Cash,Retail Store,Julie Singh
ORD01512,12-04-2025,Shawn Kemp,Newark,West,Headphones,Accessories,5,2133,0,10665,4756.2,Net Banking,Retail Store,Mr. Gregory Stark
ORD01513,07-03-2024,Alison Sanchez,Nashville,East,Mouse,Accessories,6,1526,10,8240.4,2210.82,Debit Card,Online,Vincent Walker
ORD01514,24-10-2025,Stephanie Martinez,Denver,North,Smartphone,Electronics,8,114,10,820.8,114.64,Debit Card,Online,Brianna Ross
ORD01515,15-06-2025,Mrs. Anna Fisher DVM,Oakland,West,Keyboard,Accessories,10,87,5,826.5,314.1,Credit Card,Online,Ronnie Gutierrez
ORD01516,24-09-2025,Stacy Wright,Providence,South,Smartwatch,Wearables,4,1250,10,4500,1231.4,Net Banking,Online,Joshua Cross
ORD01517,08-01-2025,Patrick Roberts,Birmingham,North,Keyboard,Accessories,9,670,5,5728.5,1086.75,Debit Card,Online,Dr. Benjamin Ward
ORD01518,02-10-2025,William Olson,Salt Lake City,East,Headphones,Accessories,4,1303,15,4430.2,1077.36,Cash,Retail Store,Stephanie Olson
ORD01519,26-04-2025,Joseph Sullivan,Hartford,South,Laptop,Electronics,1,1408,0,1408,621.55,Net Banking,Online,Christopher Barnes
ORD01520,10-06-2024,Gabriel Jordan,Oklahoma City,East,Camera,Electronics,7,2201,5,14636.65,5777.17,Debit Card,Online,Xavier Johnson
ORD01521,20-04-2025,Jennifer Lopez,Columbus,West,Smartphone,Electronics,2,510,15,867,55.24,Debit Card,Online,Stacy Jones
ORD01522,11-05-2024,Michelle Meadows,Boise,East,Printer,Office Equipment,8,1973,10,14205.6,4250.32,Cash,Online,Linda Parks
ORD01523,08-05-2024,Yvette Burgess,Spokane,South,Headphones,Accessories,8,2389,5,18156.4,6596.96,Debit Card,Online,Ruben Walker
ORD01524,21-09-2025,Jasmine Howe,Savannah,South,Mouse,Accessories,2,1704,10,3067.2,1103.14,UPI,Online,Courtney Roberts
ORD01525,16-06-2025,Robert Yoder,Fresno,East,Printer,Office Equipment,6,1942,20,9321.6,1407.24,Debit Card,Retail Store,Evelyn Yang MD
ORD01526,05-02-2024,Alexis Johnson,Tulsa,West,Smartphone,Electronics,6,644,20,3091.2,243.48,Credit Card,Online,Francisco Shah
ORD01527,31-08-2024,Sharon Cruz,Charleston,East,Keyboard,Accessories,1,635,0,635,260.05,Credit Card,Retail Store,Jonathan Johnston
ORD01528,19-02-2025,Douglas Curry,Louisville,South,Headphones,Accessories,6,819,20,3931.2,673.08,Net Banking,Retail Store,Kelsey Reed
ORD01529,02-11-2025,Gabriella Bennett,Oakland,East,Camera,Electronics,8,532,10,3830.4,671.92,UPI,Online,Joanna Bradley
ORD01530,12-04-2025,Nicholas Bush,Indianapolis,East,Printer,Office Equipment,6,2046,20,9820.8,1033.5,Cash,Retail Store,Emily Sullivan
ORD01531,10-07-2025,Angela Kennedy,Long Beach,South,Mouse,Accessories,6,1797,0,10782,4511.64,Net Banking,Online,Thomas Miller
ORD01532,21-12-2024,Matthew Watson,Los Angeles,West,Mouse,Accessories,9,1261,5,10781.55,3668.49,Cash,Online,Isaac Conner
ORD01533,18-07-2024,Michelle Romero,Cincinnati,South,Camera,Electronics,3,1678,20,4027.2,1080.15,Credit Card,Online,Glenn Stone
ORD01534,27-06-2025,Brent Walker,Little Rock,East,Tablet,Electronics,9,671,20,4831.2,717.03,Cash,Online,Aaron Park
ORD01535,12-04-2024,Elaine Wood,New York,South,Camera,Electronics,3,1583,5,4511.55,1091.79,Debit Card,Retail Store,Denise Lutz
ORD01536,30-10-2024,Caitlin Gonzalez,Baton Rouge,West,Monitor,Electronics,5,250,15,1062.5,253.2,Net Banking,Retail Store,Jennifer Brown
ORD01537,17-03-2024,Laura Thompson,Mobile,East,Tablet,Electronics,3,1278,0,3834,1484.4,Debit Card,Online,Amy Cox
ORD01538,07-05-2025,Michael Cortez,Jackson,South,Laptop,Electronics,7,624,5,4149.6,849.1,Net Banking,Online,Jasmine Bell
ORD01539,11-09-2024,Nicole Cohen,Boston,North,Smartphone,Electronics,7,2472,5,16438.8,3312.26,Debit Card,Retail Store,Brett Le
ORD01540,19-11-2025,Anna Cain,Honolulu,West,Keyboard,Accessories,7,555,20,3108,823.76,Debit Card,Retail Store,Victoria Watson
ORD01541,14-11-2024,Amy Combs,Phoenix,West,Tablet,Electronics,1,530,20,424,63.04,Debit Card,Retail Store,David Hanna
ORD01542,10-04-2025,William Reynolds,Philadelphia,East,Printer,Office Equipment,2,2266,20,3625.6,958.88,UPI,Online,Robin Davis
ORD01543,12-03-2025,Tracey Davila,Knoxville,West,Smartphone,Electronics,5,512,15,2176,393.6,UPI,Online,Aaron Chavez
ORD01544,05-09-2025,Eric Combs,Albuquerque,South,Camera,Electronics,2,412,20,659.2,27.8,Net Banking,Retail Store,Haley Coleman
ORD01545,09-10-2024,Jay Love,Reno,East,Smartphone,Electronics,1,480,10,432,59.43,Net Banking,Retail Store,Mark Gibson
ORD01546,31-12-2025,Thomas Carter,Washington,South,Tablet,Electronics,2,102,0,204,50.7,Cash,Retail Store,Madison Caldwell
ORD01547,16-04-2024,Donna Page,Los Angeles,West,Monitor,Electronics,10,1826,10,16434,1838.3,Cash,Retail Store,Logan Vega
ORD01548,08-09-2025,Brandon Brown,Chattanooga,North,Smartwatch,Wearables,9,1617,0,14553,6156.63,Cash,Online,Cynthia Johnson
ORD01549,19-11-2025,Kim Cook,San Diego,West,Mouse,Accessories,4,1527,20,4886.4,443.88,Net Banking,Online,Travis Allen
ORD01550,19-06-2025,Kylie Mendoza,Baltimore,West,Tablet,Electronics,8,1937,20,12396.8,3729.6,Net Banking,Online,Tabitha Russell
ORD01551,07-10-2025,Denise Wilson,Kansas City,North,Monitor,Electronics,10,790,0,7900,1686.7,UPI,Retail Store,Kyle Osborne
ORD01552,30-11-2025,Juan Avila,Miami,South,Laptop,Electronics,8,1088,10,7833.6,2297.76,UPI,Retail Store,Debra Morales
ORD01553,13-06-2024,Michael Larson Jr.,Atlanta,East,Laptop,Electronics,6,1926,10,10400.4,3439.68,Net Banking,Retail Store,Natalie Marshall
ORD01554,26-12-2024,Matthew Sullivan,San Francisco,South,Keyboard,Accessories,8,414,10,2980.8,648.8,UPI,Retail Store,Joseph Taylor
ORD01555,28-09-2025,Joshua Cox,San Jose,South,Mouse,Accessories,2,1713,10,3083.4,773.26,Net Banking,Online,Brenda Scott
ORD01556,24-03-2025,Linda Thomas,Sacramento,South,Printer,Office Equipment,8,1486,10,10699.2,1498.56,Debit Card,Retail Store,Nathan Mendoza
ORD01557,13-11-2024,Lisa Matthews,Corpus Christi,East,Laptop,Electronics,2,827,20,1323.2,37.7,Cash,Online,Christopher Keith
ORD01558,05-04-2024,Andrea Cain,Orlando,West,Smartphone,Electronics,10,361,5,3429.5,1362.3,UPI,Online,Joshua Marquez
ORD01559,16-05-2024,Susan Graham,Madison,North,Tablet,Electronics,9,1499,15,11467.35,940.14,UPI,Online,Rachel Doyle
ORD01560,08-09-2024,Tiffany Palmer,Charlotte,East,Tablet,Electronics,4,1862,0,7448,2331.24,Credit Card,Retail Store,Kaitlyn Murphy
ORD01561,26-03-2025,Jo Griffin,Lubbock,South,Monitor,Electronics,4,1054,5,4005.2,1003.52,Debit Card,Online,Richard Michael
ORD01562,09-05-2025,Cynthia Davidson,Seattle,West,Printer,Office Equipment,4,135,20,432,21.88,Cash,Online,Lauren Graham
ORD01563,13-02-2025,Brianna Hunter,Houston,West,Smartphone,Electronics,3,2174,20,5217.6,607.77,UPI,Retail Store,Lori Reyes
ORD01564,28-08-2024,Traci Reed,Reno,East,Printer,Office Equipment,7,1566,10,9865.8,2959.32,Credit Card,Online,Richard Ramirez
ORD01565,11-05-2024,Jacob Silva,Dallas,West,Tablet,Electronics,4,2254,20,7212.8,2036.2,Cash,Retail Store,Tiffany Hodges
ORD01566,19-12-2025,Alice Johnston,Portland,South,Mouse,Accessories,10,983,10,8847,1855.5,Net Banking,Retail Store,Patrick Pena
ORD01567,24-03-2025,Thomas Graves,Las Vegas,West,Smartwatch,Wearables,1,1935,20,1548,243.26,Credit Card,Online,Melissa Martinez
ORD01568,27-10-2025,Michael Johnson,Phoenix,East,Laptop,Electronics,9,1886,20,13579.2,3999.33,Net Banking,Online,Lori Rivas
ORD01569,06-08-2025,Nicholas Lee,Tucson,North,Mouse,Accessories,6,317,10,1711.8,545.88,Cash,Retail Store,Anthony Hayes
ORD01570,08-11-2025,Gloria Horton,Austin,East,Smartphone,Electronics,3,1673,5,4768.05,1440.3,UPI,Online,Connor Ray
ORD01571,06-07-2025,Evelyn Burch,Omaha,East,Smartwatch,Wearables,9,1717,5,14680.35,2394.54,Credit Card,Online,Diana Estrada
ORD01572,20-09-2025,Amanda Conway,San Antonio,West,Tablet,Electronics,10,540,0,5400,2344.1,Debit Card,Online,Terry Collins
ORD01573,31-01-2024,Sarah Mcguire,Spokane,West,Monitor,Electronics,10,784,5,7448,1863.2,Credit Card,Retail Store,Corey Harrison
ORD01574,18-12-2025,Richard Donaldson,Richmond,West,Mouse,Accessories,2,1702,20,2723.2,43.38,Net Banking,Retail Store,Jason Bowman
ORD01575,08-04-2024,Kimberly Miller,Fort Worth,South,Headphones,Accessories,3,1456,5,4149.6,1407.36,Net Banking,Retail Store,Alexa Fisher
ORD01576,15-02-2025,Matthew Castro,Jacksonville,East,Headphones,Accessories,2,805,10,1449,482.76,Credit Card,Retail Store,Rodney Rowe
ORD01577,21-01-2024,Timothy Davis,Denver,North,Headphones,Accessories,2,2195,10,3951,571.46,Cash,Online,John Hall
ORD01578,25-06-2025,Jamie Roman,Grand Rapids,East,Tablet,Electronics,2,740,0,1480,661.34,Net Banking,Retail Store,Diane Carpenter
,12-03-2024,Alan Weiss,Tampa,South,Laptop,Electronics,10,2357,10,21213,2618,Cash,Retail Store,Michelle West
ORD01580,09-04-2024,Andrea Smith,Toledo,South,Keyboard,Accessories,9,944,10,7646.4,1121.31,Cash,Retail Store,Jennifer Barr
ORD01581,03-06-2025,Nicholas Johnson,Akron,West,Smartwatch,Wearables,3,1855,5,5286.75,2018.91,Credit Card,Online,Benjamin Davila DDS
ORD01582,20-04-2024,David Saunders,Dayton,South,Camera,Electronics,2,1326,10,2386.8,696.78,Cash,Online,Andrea Hughes
ORD01583,07-06-2024,Brenda Cochran,Green Bay,East,Mouse,Accessories,8,841,20,5382.4,4.48,Net Banking,Retail Store,Tom Lane
ORD01584,12-12-2024,Brianna Lewis,Pittsburgh,South,Headphones,Accessories,2,2321,0,4642,1803.16,Debit Card,Retail Store,David Soto
ORD01585,01-03-2024,Jennifer Black,Buffalo,West,Monitor,Electronics,7,220,10,1386,186.13,Cash,Online,Christopher Gonzalez
ORD01586,30-07-2025,Kyle Hernandez,Sioux Falls,West,Camera,Electronics,2,1362,20,2179.2,289.36,Cash,Online,Michael Martinez
ORD01587,21-07-2024,Joshua Jones,Oakland,West,Printer,Office Equipment,6,604,15,3080.4,821.76,Net Banking,Retail Store,Robert Hartman
ORD01588,18-05-2025,Rachel Andrews,New Orleans,West,Smartphone,Electronics,2,2058,0,4116,1744.86,Cash,Retail Store,Luis Williams
ORD01589,24-06-2025,Kimberly Johnson,Fargo,South,Printer,Office Equipment,8,1226,0,9808,2375.36,Credit Card,Retail Store,Jason Brown
ORD01590,18-10-2025,Donald Adams,Salt Lake City,North,Smartwatch,Wearables,10,2273,5,21593.5,7309.7,Cash,Online,Rick Casey
ORD01591,26-12-2024,Amanda Reed,Providence,North,Laptop,Electronics,5,1626,5,7723.5,1292.3,Net Banking,Online,Christopher Koch
ORD01592,11-04-2024,Karen Dougherty,Hartford,South,Camera,Electronics,6,233,5,1328.1,399.42,Debit Card,Retail Store,Pamela Harris
ORD01593,07-08-2025,Rebecca Lopez,Nashville,North,Mouse,Accessories,4,2078,5,7896.4,1994,Credit Card,Retail Store,Edward Griffin
ORD01594,03-09-2024,Kimberly Sanders,Savannah,East,Monitor,Electronics,2,1239,0,2478,706.48,Debit Card,Retail Store,Mitchell Smith
ORD01595,08-06-2024,Katherine Williams,Boise,South,Monitor,Electronics,6,1696,0,10176,4218.78,Cash,Retail Store,Erin Anderson
ORD01596,31-10-2025,Brian Smith,Tucson,East,Smartphone,Electronics,10,1318,5,12521,2844.8,Net Banking,Online,Miranda Harris
ORD01597,13-07-2024,  Mario Walker  ,Charleston,West,Smartphone,Electronics,7,1594,10,10042.2,1627.08,UPI,Online,Robert Davis
ORD01598,09-11-2025,Gary Jones III,Spokane,North,Smartphone,Electronics,1,1889,5,1794.55,429.98,Credit Card,Online,Janet Williamson
ORD01599,03-07-2025,Kelsey Hampton,Fresno,East,Keyboard,Accessories,8,322,5,2447.2,819.6,Net Banking,Retail Store,Debra Graham
ORD01600,24-09-2024,Jason Montgomery,Memphis,North,Camera,Electronics,5,1216,20,4864,1355.1,Net Banking,Online,Leonard Jones
ORD01601,10-05-2024,Sandra Johnson,Birmingham,North,Mouse,Accessories,9,2089,5,17860.95,5084.64,Net Banking,Retail Store,Robert Miller
ORD01602,01-02-2025,Brandi Pitts,New York,North,Mouse,Accessories,2,986,0,1972,796.46,Debit Card,Retail Store,Sharon Chambers
ORD01603,28-03-2025,Holly Cherry,Oakland,North,Smartwatch,Wearables,6,1844,5,10510.8,2774.28,Cash,Online,Sheri Long
ORD01604,15-01-2024,Stephanie Moyer,Oklahoma City,East,Monitor,Electronics,6,229,20,1099.2,17.64,UPI,Online,Christina Parker
ORD01605,04-02-2025,Charles Clark,Long Beach,East,Tablet,Electronics,8,871,0,6968,2473.6,Cash,Online,Amanda Stuart
ORD01606,04-11-2025,Michael Gross,Honolulu,North,Monitor,Electronics,3,846,10,2284.2,430.71,Net Banking,Online,Robert Petty
ORD01607,24-07-2025,Roberta Smith,Boston,East,Monitor,Electronics,10,2214,10,19926,6857.3,Credit Card,Online,Christine Scott
ORD01608,18-01-2024,Samantha Porter,Chicago,South,Mouse,Accessories,7,2171,20,12157.6,1449.07,UPI,Retail Store,Christopher Brewer
ORD01609,07-01-2024,Justin Dean,Tulsa,North,Laptop,Electronics,3,475,5,1353.75,434.19,Net Banking,Online,Hannah Lewis
ORD01610,16-03-2024,Brian Bennett,Albuquerque,West,Monitor,Electronics,1,2358,20,1886.4,577.83,Cash,Retail Store,Catherine Davis
ORD01611,31-08-2024,Samantha Miller,Detroit,East,Printer,Office Equipment,10,1634,15,13889,2112.4,UPI,Retail Store,Christopher Carter
ORD01612,03-01-2025,Sally Lester,Reno,East,Headphones,Accessories,3,1910,20,4584,1111.86,Debit Card,Retail Store,Kristen Summers
ORD01613,18-03-2025,Jesus Harris,Minneapolis,South,Printer,Office Equipment,3,1557,0,4671,1161.39,Credit Card,Retail Store,Janet Flores
ORD01614,08-05-2024,Margaret Russell,Philadelphia,East,Smartphone,Electronics,9,979,15,7489.35,792.72,Debit Card,Retail Store,Sarah Hicks
ORD01615,30-03-2025,Jennifer Allison,Washington,West,Smartphone,Electronics,7,1936,15,11519.2,838.95,UPI,Retail Store,Juan Jackson
ORD01616,29-07-2024,Joseph Madden,Milwaukee,South,Tablet,Electronics,7,595,20,3332,785.12,Cash,Online,Jerome Phillips
ORD01617,22-02-2025,Stephanie Robinson,Cleveland,East,Smartwatch,Wearables,6,1947,20,9345.6,1825.86,Debit Card,Retail Store,George Harrison
ORD01618,29-10-2025,Austin Robinson,Columbus,West,Keyboard,Accessories,8,495,20,3168,542.24,Credit Card,Online,Henry Barton
ORD01619,06-11-2025,  Kelly Kennedy  ,Indianapolis,West,Monitor,Electronics,6,2309,5,13161.3,4210.62,Debit Card,Retail Store,Brandon Rice
ORD01620,14-11-2025,Lisa Mcmahon,Cincinnati,South,Laptop,Electronics,4,1630,20,5216,1349.08,Net Banking,Online,Samantha Flynn
ORD01621,08-09-2024,Robin Mercado,Long Beach,South,Keyboard,Accessories,7,1346,15,8008.7,781.97,Net Banking,Retail Store,Luke Reeves
ORD01622,23-11-2025,Amy Briggs,Little Rock,North,Smartwatch,Wearables,10,2223,0,22230,9464.1,Credit Card,Online,Sarah Valenzuela
ORD01623,16-11-2024,Michele Washington,Baltimore,East,Laptop,Electronics,1,1407,0,1407,305.47,Debit Card,Online,Arthur Lopez
ORD01624,30-09-2025,Matthew Garcia,Baton Rouge,West,Monitor,Electronics,5,320,10,1440,196.3,Net Banking,Retail Store,Emily Leblanc
ORD01625,29-07-2025,Whitney Lee,Memphis,South,Keyboard,Accessories,5,1292,0,6460,2648.9,Debit Card,Retail Store,Sean Kelly
